locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	source_gen	overhangs	product
SeAg_B0823	CP001138	815498	816721	+	pangenome_0002_length_4798660	815498	816721	100.00	S_Agona_SL483	0,0	imidazolonepropionase
SeAg_B0824	CP001138	816718	817659	+	pangenome_0002_length_4798660	816718	817659	100.00	S_Agona_SL483	0,0	formimidoylglutamase
SeAg_B0825	CP001138	817704	818429	+	pangenome_0002_length_4798660	817704	818429	100.00	S_Agona_SL483	0,0	histidine utilization repressor
SeAg_B0826	CP001138	818626	820311	+	pangenome_0002_length_4798660	818626	820311	100.00	S_Agona_SL483	0,0	urocanate hydratase
SeAg_B0827	CP001138	820313	821833	+	pangenome_0002_length_4798660	820313	821833	100.00	S_Agona_SL483	0,0	histidine ammonia-lyase
SeAg_B0828	CP001138	821918	822394	-	pangenome_0002_length_4798660	821918	822394	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0829	CP001138	822452	823741	-	pangenome_0002_length_4798660	822452	823741	100.00	S_Agona_SL483	0,0	adenosylmethionine-8-amino-7-oxononanoate transaminase
SeAg_B0830	CP001138	823828	824868	+	pangenome_0002_length_4798660	823828	824868	100.00	S_Agona_SL483	0,0	biotin synthase
SeAg_B0831	CP001138	824865	826022	+	pangenome_0002_length_4798660	824865	826022	100.00	S_Agona_SL483	0,0	8-amino-7-oxononanoate synthase
SeAg_B0832	CP001138	826006	826761	+	pangenome_0002_length_4798660	826006	826761	100.00	S_Agona_SL483	0,0	biotin biosynthesis protein BioC
SeAg_B0833	CP001138	826748	827440	+	pangenome_0002_length_4798660	826748	827440	100.00	S_Agona_SL483	0,0	dethiobiotin synthase
SeAg_B0834	CP001138	828091	830112	+	pangenome_0002_length_4798660	828091	830112	100.00	S_Agona_SL483	0,0	excinuclease ABC, B subunit
SeAg_B0835	CP001138	830603	832900	+	pangenome_0002_length_4798660	830603	832900	100.00	S_Agona_SL483	0,0	leucine-rich repeat protein
SeAg_B0836	CP001138	832992	833900	-	pangenome_0002_length_4798660	832992	833900	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0837	CP001138	834297	835286	+	pangenome_0002_length_4798660	834297	835286	100.00	S_Agona_SL483	0,0	molybdenum cofactor biosynthesis protein A
SeAg_B0838	CP001138	835308	835820	+	pangenome_0002_length_4798660	835308	835820	100.00	S_Agona_SL483	0,0	molybdenum cofactor biosynthesis protein B
SeAg_B0839	CP001138	835823	836308	+	pangenome_0002_length_4798660	835823	836308	100.00	S_Agona_SL483	0,0	molybdenum cofactor biosynthesis protein C
SeAg_B0840	CP001138	836301	836546	+	pangenome_0002_length_4798660	836301	836546	100.00	S_Agona_SL483	0,0	molybdopterin converting factor, subunit 1
SeAg_B0841	CP001138	836548	837000	+	pangenome_0002_length_4798660	836548	837000	100.00	S_Agona_SL483	0,0	molybdopterin converting factor, subunit 2
SeAg_B0842	CP001138	837048	837752	+	pangenome_0002_length_4798660	837048	837752	100.00	S_Agona_SL483	0,0	inner membrane protein YbhL
SeAg_B0843	CP001138	837898	838605	+	pangenome_0002_length_4798660	837898	838605	100.00	S_Agona_SL483	0,0	putative integral membrane protein
SeAg_B0844	CP001138	838639	839238	+	pangenome_0002_length_4798660	838639	839238	100.00	S_Agona_SL483	0,0	putative inner membrane protein
SeAg_B0845	CP001138	839246	839806	+	pangenome_0002_length_4798660	839246	839806	100.00	S_Agona_SL483	0,0	putative inner membrane protein
SeAg_B0846	CP001138	839809	840771	-	pangenome_0002_length_4798660	839809	840771	100.00	S_Agona_SL483	0,0	inner membrane protein YbhN
SeAg_B0847	CP001138	840771	842012	-	pangenome_0002_length_4798660	840771	842012	100.00	S_Agona_SL483	0,0	putative cardiolipin synthetase
SeAg_B0848	CP001138	842009	842767	-	pangenome_0002_length_4798660	842009	842767	100.00	S_Agona_SL483	0,0	endonuclease/exonuclease/phosphatase family protein
SeAg_B0849	CP001138	842900	843310	+	pangenome_0002_length_4798660	842900	843310	100.00	S_Agona_SL483	0,0	putative membrane protein
SeAg_B0850	CP001138	843272	844378	-	pangenome_0002_length_4798660	843272	844378	100.00	S_Agona_SL483	0,0	ABC-2 type transporter, permease protein
SeAg_B0851	CP001138	844494	845624	-	pangenome_0002_length_4798660	844494	845624	100.00	S_Agona_SL483	0,0	inner membrane transport permease YbhS
SeAg_B0852	CP001138	845617	847353	-	pangenome_0002_length_4798660	845617	847353	100.00	S_Agona_SL483	0,0	ABC transporter, ATP-binding protein
SeAg_B0853	CP001138	847346	848341	-	pangenome_0002_length_4798660	847346	848341	100.00	S_Agona_SL483	0,0	membrane protein YbhG
SeAg_B0854	CP001138	848341	849015	-	pangenome_0002_length_4798660	848341	849015	100.00	S_Agona_SL483	0,0	transcriptional regulator, TetR family
SeAg_B0855	CP001138	849245	850606	+	pangenome_0002_length_4798660	849245	850606	100.00	S_Agona_SL483	0,0	putative ATP-dependent RNA helicase RhlE
SeAg_B0856	CP001138	850688	851674	-	pangenome_0002_length_4798660	850688	851674	100.00	S_Agona_SL483	0,0	invertase
SeAg_B0857	CP001138	852025	854169	+	pangenome_0002_length_4798660	852025	854169	100.00	S_Agona_SL483	0,0	probable ATP-dependent helicase DinG
SeAg_B0858	CP001138	854199	855173	+	pangenome_0002_length_4798660	854199	855173	100.00	S_Agona_SL483	0,0	glycosyl transferase family protein
SeAg_B0860	CP001138	855329	855589	-	pangenome_0002_length_4798660	855329	855589	100.00	S_Agona_SL483	0,0	protein YbiJ
SeAg_B0859	CP001138	855558	855671	+	pangenome_0002_length_4798660	855558	855671	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0861	CP001138	855874	856140	-	pangenome_0002_length_4798660	855874	856140	100.00	S_Agona_SL483	0,0	C4-type zinc finger protein, DksA/TraR family
SeAg_B0862	CP001138	856345	857271	+	pangenome_0002_length_4798660	856345	857271	100.00	S_Agona_SL483	0,0	putative methyltransferase YbiN
SeAg_B0863	CP001138	857268	859490	-	pangenome_0002_length_4798660	857268	859490	100.00	S_Agona_SL483	0,0	transporter, small conductance mechanosensitive ion channel
SeAg_B0864	CP001138	859609	860331	-	pangenome_0002_length_4798660	859609	860331	100.00	S_Agona_SL483	0,0	glutamine ABC transporter, ATP-binding protein
SeAg_B0865	CP001138	860328	860987	-	pangenome_0002_length_4798660	860328	860987	100.00	S_Agona_SL483	0,0	glutamine ABC transporter, permease protein
SeAg_B0866	CP001138	861133	861879	-	pangenome_0002_length_4798660	861133	861879	100.00	S_Agona_SL483	0,0	glutamine ABC transporter, glutamine-binding periplasmic protein
SeAg_B0867	CP001138	861876	861998	-	pangenome_0002_length_4798660	861876	861998	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0868	CP001138	862356	862859	-	pangenome_0002_length_4798660	862356	862859	100.00	S_Agona_SL483	0,0	DNA protection during starvation protein
SeAg_B0869	CP001138	862975	863133	-	pangenome_0002_length_4798660	862975	863133	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0870	CP001138	863162	864049	-	pangenome_0002_length_4798660	863162	864049	100.00	S_Agona_SL483	0,0	threonine/homoserine efflux transporter RhtA
SeAg_B0871	CP001138	864403	864918	+	pangenome_0002_length_4798660	864403	864918	100.00	S_Agona_SL483	0,0	outer membrane protein X
SeAg_B0872	CP001138	864981	866561	-	pangenome_0002_length_4798660	864981	866561	100.00	S_Agona_SL483	0,0	inner membrane protein YbiP
SeAg_B0873	CP001138	866562	866690	+	pangenome_0002_length_4798660	866562	866690	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0875	CP001138	867140	867613	+	pangenome_0002_length_4798660	867140	867613	100.00	S_Agona_SL483	0,0	transcriptional regulator MntR
SeAg_B0876	CP001138	867610	868722	+	pangenome_0002_length_4798660	867610	868722	100.00	S_Agona_SL483	0,0	citrate transporter family protein
SeAg_B0877	CP001138	868767	869687	-	pangenome_0002_length_4798660	868767	869687	100.00	S_Agona_SL483	0,0	ErfK/YbiS/YcfS/YnhG family protein
SeAg_B0878	CP001138	869906	871498	+	pangenome_0002_length_4798660	869906	871498	100.00	S_Agona_SL483	0,0	ABC transporter, ATP-binding protein
SeAg_B0879	CP001138	871745	872641	+	pangenome_0002_length_4798660	871745	872641	100.00	S_Agona_SL483	0,0	putative inner membrane protein
SeAg_B0881	CP001138	873590	874855	-	pangenome_0002_length_4798660	873590	874855	100.00	S_Agona_SL483	0,0	putative cytoplasmic protein
SeAg_B0882	CP001138	875001	875114	+	pangenome_0002_length_4798660	875001	875114	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0883	CP001138	875117	875926	+	pangenome_0002_length_4798660	875117	875926	100.00	S_Agona_SL483	0,0	sugar phosphatase SupH
SeAg_B0884	CP001138	876004	878436	-	pangenome_0002_length_4798660	876004	878436	100.00	S_Agona_SL483	0,0	formate C-acetyltransferase 3
SeAg_B0885	CP001138	878442	879341	-	pangenome_0002_length_4798660	878442	879341	100.00	S_Agona_SL483	0,0	glycyl-radical enzyme activating protein family
SeAg_B0886	CP001138	879619	880368	-	pangenome_0002_length_4798660	879619	880368	100.00	S_Agona_SL483	0,0	molybdopterin synthase sulfurylase MoeB
SeAg_B0887	CP001138	880368	881603	-	pangenome_0002_length_4798660	880368	881603	100.00	S_Agona_SL483	0,0	molybdenum cofactor biosynthesis protein MoeA
SeAg_B0888	CP001138	881807	882748	+	pangenome_0002_length_4798660	881807	882748	100.00	S_Agona_SL483	0,0	putative L-asparaginase
SeAg_B0889	CP001138	882759	884630	+	pangenome_0002_length_4798660	882759	884630	100.00	S_Agona_SL483	0,0	glutathione import ATP-binding protein GsiA
SeAg_B0890	CP001138	884663	886201	+	pangenome_0002_length_4798660	884663	886201	100.00	S_Agona_SL483	0,0	glutathione-binding protein GsiB
SeAg_B0891	CP001138	886262	887182	+	pangenome_0002_length_4798660	886262	887182	100.00	S_Agona_SL483	0,0	glutathione ABC transporter, permease protein
SeAg_B0892	CP001138	887185	888096	+	pangenome_0002_length_4798660	887185	888096	100.00	S_Agona_SL483	0,0	glutathione transport system permease protein GsiD
SeAg_B0893	CP001138	888086	888205	-	pangenome_0002_length_4798660	888086	888205	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0894	CP001138	888187	889512	-	pangenome_0002_length_4798660	888187	889512	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0895	CP001138	889539	889673	+	pangenome_0002_length_4798660	889539	889673	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0896	CP001138	889743	890126	+	pangenome_0002_length_4798660	889743	890126	100.00	S_Agona_SL483	0,0	biofilm regulator BssR
SeAg_B0897	CP001138	890245	891366	+	pangenome_0002_length_4798660	890245	891366	100.00	S_Agona_SL483	0,0	soluble aldose sugar dehydrogenase yliI
SeAg_B0898	CP001138	891363	891989	-	pangenome_0002_length_4798660	891363	891989	100.00	S_Agona_SL483	0,0	glutathione S-transferase family protein
SeAg_B0899	CP001138	892155	893435	+	pangenome_0002_length_4798660	892155	893435	100.00	S_Agona_SL483	0,0	D-alanyl-D-alanine carboxypeptidase DacC
SeAg_B0900	CP001138	893480	894238	-	pangenome_0002_length_4798660	893480	894238	100.00	S_Agona_SL483	0,0	deoxyribose operon repressor
SeAg_B0901	CP001138	894310	894984	-	pangenome_0002_length_4798660	894310	894984	100.00	S_Agona_SL483	0,0	putative undecaprenyl-diphosphatase YbjG
SeAg_B0902	CP001138	895231	896463	+	pangenome_0002_length_4798660	895231	896463	100.00	S_Agona_SL483	0,0	multidrug resistance protein MdtM
SeAg_B0903	CP001138	896517	897332	-	pangenome_0002_length_4798660	896517	897332	100.00	S_Agona_SL483	0,0	phosphatase YbjI
SeAg_B0904	CP001138	897329	898540	-	pangenome_0002_length_4798660	897329	898540	100.00	S_Agona_SL483	0,0	inner membrane protein YbjJ
SeAg_B0905	CP001138	898708	899328	+	pangenome_0002_length_4798660	898708	899328	100.00	S_Agona_SL483	0,0	transcriptional regulator, TetR family
SeAg_B0907	CP001138	899445	901130	-	pangenome_0002_length_4798660	899445	901130	100.00	S_Agona_SL483	0,0	putative transporter
SeAg_B0908	CP001138	901476	901778	+	pangenome_0002_length_4798660	901476	901778	100.00	S_Agona_SL483	0,0	inner membrane protein YbjM
SeAg_B0909	CP001138	901810	902073	-	pangenome_0002_length_4798660	901810	902073	100.00	S_Agona_SL483	0,0	glutaredoxin, GrxA family
SeAg_B0910	CP001138	902243	902533	+	pangenome_0002_length_4798660	902243	902533	100.00	S_Agona_SL483	0,0	putative inner membrane protein
SeAg_B0911	CP001138	902517	903239	+	pangenome_0002_length_4798660	902517	903239	100.00	S_Agona_SL483	0,0	oxygen-insensitive NADPH nitroreductase
SeAg_B0912	CP001138	903297	904199	+	pangenome_0002_length_4798660	903297	904199	100.00	S_Agona_SL483	0,0	ribosomal protein S6 modification protein
SeAg_B0913	CP001138	904296	904772	+	pangenome_0002_length_4798660	904296	904772	100.00	S_Agona_SL483	0,0	putative cytoplasmic protein
SeAg_B0914	CP001138	905118	906233	+	pangenome_0002_length_4798660	905118	906233	100.00	S_Agona_SL483	0,0	putrescine-binding periplasmic protein
SeAg_B0915	CP001138	906321	907454	+	pangenome_0002_length_4798660	906321	907454	100.00	S_Agona_SL483	0,0	putrescine ABC transporter, ATP-binding protein
SeAg_B0916	CP001138	907464	908417	+	pangenome_0002_length_4798660	907464	908417	100.00	S_Agona_SL483	0,0	putrescine ABC transporter, permease protein PotH
SeAg_B0917	CP001138	908414	909259	+	pangenome_0002_length_4798660	908414	909259	100.00	S_Agona_SL483	0,0	putrescine ABC transporter, permease protein PotI
SeAg_B0918	CP001138	909243	909806	+	pangenome_0002_length_4798660	909243	909806	100.00	S_Agona_SL483	0,0	putative membrane protein
SeAg_B0919	CP001138	909849	910976	+	pangenome_0002_length_4798660	909849	910976	100.00	S_Agona_SL483	0,0	23S rRNA (uracil-5-)-methyltransferase RumB
SeAg_B0920	CP001138	911134	911262	+	pangenome_0002_length_4798660	911134	911262	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0921	CP001138	911271	912614	+	pangenome_0002_length_4798660	911271	912614	100.00	S_Agona_SL483	0,0	ascorbate-specific PTS system enzyme IIC
SeAg_B0923	CP001138	912974	914461	+	pangenome_0002_length_4798660	912974	914461	100.00	S_Agona_SL483	0,0	sulfatase
SeAg_B0924	CP001138	914680	915411	-	pangenome_0002_length_4798660	914680	915411	100.00	S_Agona_SL483	0,0	arginine ABC transporter, periplasmic arginine-binding protein ArtJ
SeAg_B0925	CP001138	915648	916316	-	pangenome_0002_length_4798660	915648	916316	100.00	S_Agona_SL483	0,0	arginine ABC transporter, permease protein ArtM
SeAg_B0926	CP001138	916316	917032	-	pangenome_0002_length_4798660	916316	917032	100.00	S_Agona_SL483	0,0	arginine ABC transporter, permease protein ArtQ
SeAg_B0927	CP001138	917039	917776	-	pangenome_0002_length_4798660	917039	917776	100.00	S_Agona_SL483	0,0	arginine ABC transporter, periplasmic arginine-binding protein ArtI
SeAg_B0928	CP001138	917788	918516	-	pangenome_0002_length_4798660	917788	918516	100.00	S_Agona_SL483	0,0	arginine ABC transporter, ATP-binding protein
SeAg_B0929	CP001138	918746	919261	-	pangenome_0002_length_4798660	918746	919261	100.00	S_Agona_SL483	0,0	YbjP
SeAg_B0930	CP001138	919389	919712	+	pangenome_0002_length_4798660	919389	919712	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0931	CP001138	919709	920539	+	pangenome_0002_length_4798660	919709	920539	100.00	S_Agona_SL483	0,0	N-acetylmuramoyl-L-alanine amidase AmiD
SeAg_B0932	CP001138	920536	921549	-	pangenome_0002_length_4798660	920536	921549	100.00	S_Agona_SL483	0,0	NAD dependent epimerase/dehydratase family
SeAg_B0933	CP001138	921645	923078	-	pangenome_0002_length_4798660	921645	923078	100.00	S_Agona_SL483	0,0	NAD dependent epimerase/dehydratase family protein
SeAg_B0934	CP001138	923089	924090	-	pangenome_0002_length_4798660	923089	924090	100.00	S_Agona_SL483	0,0	low-specificity L-threonine aldolase
SeAg_B0935	CP001138	924129	925847	-	pangenome_0002_length_4798660	924129	925847	100.00	S_Agona_SL483	0,0	pyruvate dehydrogenase
SeAg_B0936	CP001138	926005	926976	-	pangenome_0002_length_4798660	926005	926976	100.00	S_Agona_SL483	0,0	NADH oxidoreductase hcr
SeAg_B0937	CP001138	926985	928637	-	pangenome_0002_length_4798660	926985	928637	100.00	S_Agona_SL483	0,0	hydroxylamine reductase
SeAg_B0938	CP001138	928688	928804	+	pangenome_0002_length_4798660	928688	928804	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0939	CP001138	928781	929680	-	pangenome_0002_length_4798660	928781	929680	100.00	S_Agona_SL483	0,0	putative membrane protein
SeAg_B0940	CP001138	929882	931540	+	pangenome_0002_length_4798660	929882	931540	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0941	CP001138	931537	932487	-	pangenome_0002_length_4798660	931537	932487	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0942	CP001138	932633	933751	+	pangenome_0002_length_4798660	932633	933751	100.00	S_Agona_SL483	0,0	macrolide-specific efflux protein MacA
SeAg_B0943	CP001138	933748	935694	+	pangenome_0002_length_4798660	933748	935694	100.00	S_Agona_SL483	0,0	macrolide export ATP-binding/permease protein MacB
SeAg_B0944	CP001138	935726	935869	+	pangenome_0002_length_4798660	935726	935869	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0945	CP001138	935824	936045	-	pangenome_0002_length_4798660	935824	936045	100.00	S_Agona_SL483	0,0	cold shock domain protein CspD
SeAg_B0946	CP001138	936369	936689	+	pangenome_0002_length_4798660	936369	936689	100.00	S_Agona_SL483	0,0	ATP-dependent Clp protease adaptor protein ClpS
SeAg_B0947	CP001138	936705	938996	+	pangenome_0002_length_4798660	936705	938996	100.00	S_Agona_SL483	0,0	ATP-dependent Clp protease ATP-binding subunit ClpA
SeAg_B0948	CP001138	939027	939176	-	pangenome_0002_length_4798660	939027	939176	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0949	CP001138	939396	939521	+	pangenome_0002_length_4798660	939396	939521	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B0950	CP001138	939493	939969	-	pangenome_0002_length_4798660	939493	939969	100.00	S_Agona_SL483	0,0	putative type V secretory pathway, adhesin AidA
SeAg_B0953	CP001138	941244	941441	-	pangenome_0002_length_4798660	941244	941441	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B0954	CP001138	941603	941980	-	pangenome_0002_length_4798660	941603	941980	100.00	S_Agona_SL483	0,0	phage integrase
SeAg_B0956	CP001138	943021	943698	-	pangenome_0002_length_4798660	943021	943698	100.00	S_Agona_SL483	0,0	SlsA
SeAg_B0957	CP001138	943718	944578	-	pangenome_0002_length_4798660	943718	944578	100.00	S_Agona_SL483	0,0	pirin domain protein
SeAg_B0958	CP001138	944687	945598	+	pangenome_0002_length_4798660	944687	945598	100.00	S_Agona_SL483	0,0	transcriptional regulator, LysR family
SeAg_B0959	CP001138	945689	945907	-	pangenome_0002_length_4798660	945689	945907	100.00	S_Agona_SL483	0,0	translation initiation factor IF-1
SeAg_B0960	CP001138	946219	946923	-	pangenome_0002_length_4798660	946219	946923	100.00	S_Agona_SL483	0,0	leucyl/phenylalanyl-tRNA--protein transferase
SeAg_B0961	CP001138	946968	948689	-	pangenome_0002_length_4798660	946968	948689	100.00	S_Agona_SL483	0,0	ATP-binding/permease protein cydC
SeAg_B0962	CP001138	948690	950456	-	pangenome_0002_length_4798660	948690	950456	100.00	S_Agona_SL483	0,0	ATP-binding/permease protein cydD
SeAg_B0963	CP001138	950570	951538	-	pangenome_0002_length_4798660	950570	951538	100.00	S_Agona_SL483	0,0	thioredoxin-disulfide reductase
SeAg_B0964	CP001138	952085	952579	+	pangenome_0002_length_4798660	952085	952579	100.00	S_Agona_SL483	0,0	leucine responsive regulatory protein
SeAg_B0965	CP001138	952714	956796	+	pangenome_0002_length_4798660	952714	956796	100.00	S_Agona_SL483	0,0	DNA translocase FtsK
SeAg_B0966	CP001138	956939	957550	+	pangenome_0002_length_4798660	956939	957550	100.00	S_Agona_SL483	0,0	outer membrane lipoprotein carrier protein LolA
SeAg_B0967	CP001138	957560	958903	+	pangenome_0002_length_4798660	957560	958903	100.00	S_Agona_SL483	0,0	putative DNA recombination-associated ATPase RarA
SeAg_B0968	CP001138	959162	960454	+	pangenome_0002_length_4798660	959162	960454	100.00	S_Agona_SL483	0,0	seryl-tRNA synthetase
